"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"33138",2013,8,19,NA,1455,NA,NA,1754,NA,"UA",841,NA,"JFK","LAX",NA,2475,14,55,2013-08-19 14:00:00
"33139",2013,8,20,555,600,-5,658,725,-27,"UA",635,"N841UA","LGA","ORD",105,733,6,0,2013-08-20 06:00:00
"33140",2013,8,20,556,600,-4,712,725,-13,"AA",301,"N537AA","LGA","ORD",107,733,6,0,2013-08-20 06:00:00
"33141",2013,8,20,556,602,-6,657,729,-32,"UA",569,"N422UA","EWR","ORD",105,719,6,2,2013-08-20 06:00:00
"33142",2013,8,20,558,600,-2,705,715,-10,"MQ",3267,"N5PBMQ","EWR","ORD",108,719,6,0,2013-08-20 06:00:00
"33143",2013,8,20,601,600,1,728,740,-12,"WN",452,"N908WN","LGA","STL",125,888,6,0,2013-08-20 06:00:00
"33144",2013,8,20,621,616,5,844,911,-27,"UA",1665,"N39415","EWR","LAX",300,2454,6,16,2013-08-20 06:00:00
"33145",2013,8,20,626,630,-4,914,923,-9,"UA",236,"N596UA","JFK","LAX",312,2475,6,30,2013-08-20 06:00:00
"33146",2013,8,20,629,630,-1,740,755,-15,"AA",303,"N3FLAA","LGA","ORD",105,733,6,30,2013-08-20 06:00:00
"33147",2013,8,20,638,641,-3,740,807,-27,"UA",1624,"N36207","EWR","ORD",102,719,6,41,2013-08-20 06:00:00
"33148",2013,8,20,650,647,3,808,809,-1,"B6",905,"N827JB","JFK","ORD",113,740,6,47,2013-08-20 06:00:00
"33149",2013,8,20,654,700,-6,754,833,-39,"UA",331,"N812UA","LGA","ORD",101,733,7,0,2013-08-20 07:00:00
"33150",2013,8,20,656,700,-4,813,835,-22,"AA",305,"N556AA","LGA","ORD",104,733,7,0,2013-08-20 07:00:00
"33151",2013,8,20,656,658,-2,922,936,-14,"UA",753,"N516UA","EWR","LAX",299,2454,6,58,2013-08-20 06:00:00
"33152",2013,8,20,657,700,-3,1008,1004,4,"DL",763,"N197DN","JFK","LAX",338,2475,7,0,2013-08-20 07:00:00
"33153",2013,8,20,703,700,3,929,951,-22,"B6",23,"N565JB","JFK","LAX",299,2475,7,0,2013-08-20 07:00:00
"33154",2013,8,20,712,715,-3,949,1010,-21,"VX",399,"N835VA","JFK","LAX",312,2475,7,15,2013-08-20 07:00:00
"33155",2013,8,20,716,700,16,843,835,8,"WN",329,"N783SW","EWR","STL",125,872,7,0,2013-08-20 07:00:00
"33156",2013,8,20,724,730,-6,1005,1025,-20,"AA",33,"N320AA","JFK","LAX",311,2475,7,30,2013-08-20 07:00:00
"33157",2013,8,20,741,745,-4,859,915,-16,"UA",1444,"N11206","EWR","ORD",102,719,7,45,2013-08-20 07:00:00
"33158",2013,8,20,747,755,-8,903,930,-27,"AA",309,"N561AA","LGA","ORD",105,733,7,55,2013-08-20 07:00:00
"33159",2013,8,20,756,759,-3,1116,1103,13,"UA",755,"N528UA","EWR","LAX",299,2454,7,59,2013-08-20 07:00:00
"33160",2013,8,20,806,800,6,935,940,-5,"EV",4099,"N14543","EWR","STL",128,872,8,0,2013-08-20 08:00:00
"33161",2013,8,20,832,830,2,955,1010,-15,"9E",3521,"N927XJ","JFK","ORD",113,740,8,30,2013-08-20 08:00:00
"33162",2013,8,20,842,850,-8,1019,1030,-11,"AA",313,"N4YKAA","LGA","ORD",106,733,8,50,2013-08-20 08:00:00
"33163",2013,8,20,856,900,-4,1019,1033,-14,"UA",544,"N444UA","LGA","ORD",108,733,9,0,2013-08-20 09:00:00
"33164",2013,8,20,858,900,-2,1131,1205,-34,"UA",1691,"N37252","EWR","LAX",308,2454,9,0,2013-08-20 09:00:00
"33165",2013,8,20,901,900,1,1132,1156,-24,"DL",120,"N717TW","JFK","LAX",305,2475,9,0,2013-08-20 09:00:00
"33166",2013,8,20,911,915,-4,1200,1210,-10,"AA",1,"N335AA","JFK","LAX",310,2475,9,15,2013-08-20 09:00:00
"33167",2013,8,20,911,830,41,1152,1122,30,"UA",443,"N512UA","JFK","LAX",299,2475,8,30,2013-08-20 08:00:00
"33168",2013,8,20,913,915,-2,1157,1215,-18,"VX",161,"N841VA","EWR","LAX",307,2454,9,15,2013-08-20 09:00:00
"33169",2013,8,20,920,920,0,1156,1220,-24,"VX",407,"N640VA","JFK","LAX",308,2475,9,20,2013-08-20 09:00:00
"33170",2013,8,20,927,755,92,1037,915,82,"MQ",3709,"N505MQ","EWR","ORD",100,719,7,55,2013-08-20 07:00:00
"33171",2013,8,20,934,935,-1,1149,1221,-32,"B6",223,"N646JB","JFK","LAX",295,2475,9,35,2013-08-20 09:00:00
"33172",2013,8,20,940,945,-5,1053,1125,-32,"AA",317,"N4WKAA","LGA","ORD",109,733,9,45,2013-08-20 09:00:00
"33173",2013,8,20,946,954,-8,1046,1119,-33,"UA",395,"N573UA","EWR","ORD",106,719,9,54,2013-08-20 09:00:00
"33174",2013,8,20,959,1005,-6,1108,1120,-12,"MQ",3611,"N526MQ","EWR","ORD",105,719,10,5,2013-08-20 10:00:00
"33175",2013,8,20,1002,1000,2,1121,1135,-14,"UA",1090,"N23721","LGA","ORD",109,733,10,0,2013-08-20 10:00:00
"33176",2013,8,20,1008,1006,2,1231,1255,-24,"UA",1735,"N16217","EWR","LAX",302,2454,10,6,2013-08-20 10:00:00
"33177",2013,8,20,1023,1025,-2,1138,1205,-27,"AA",325,"N3AYAA","LGA","ORD",110,733,10,25,2013-08-20 10:00:00
"33178",2013,8,20,1029,1030,-1,1308,1325,-17,"AA",19,"N323AA","JFK","LAX",306,2475,10,30,2013-08-20 10:00:00
"33179",2013,8,20,1048,900,108,1155,1026,89,"UA",562,"N432UA","EWR","ORD",105,719,9,0,2013-08-20 09:00:00
"33180",2013,8,20,1057,1110,-13,1233,1250,-17,"EV",4711,"N13553","EWR","STL",129,872,11,10,2013-08-20 11:00:00
"33181",2013,8,20,1105,1100,5,1215,1225,-10,"UA",1528,"N54241","EWR","ORD",108,719,11,0,2013-08-20 11:00:00
"33182",2013,8,20,1110,1115,-5,1223,1255,-32,"AA",327,"N567AA","LGA","ORD",113,733,11,15,2013-08-20 11:00:00
"33183",2013,8,20,1110,1115,-5,1344,1404,-20,"UA",703,"N595UA","JFK","LAX",310,2475,11,15,2013-08-20 11:00:00
"33184",2013,8,20,1111,1115,-4,1219,1230,-11,"MQ",3718,"N8EGMQ","EWR","ORD",111,719,11,15,2013-08-20 11:00:00
"33185",2013,8,20,1136,1145,-9,1255,1320,-25,"AA",1855,"N488AA","LGA","STL",124,888,11,45,2013-08-20 11:00:00
"33186",2013,8,20,1150,1200,-10,1315,1333,-18,"UA",255,"N491UA","LGA","ORD",105,733,12,0,2013-08-20 12:00:00
"33187",2013,8,20,1154,1200,-6,1414,1450,-36,"AA",3,"N332AA","JFK","LAX",299,2475,12,0,2013-08-20 12:00:00
"33188",2013,8,20,1204,1210,-6,1326,1350,-24,"AA",329,"N4YMAA","LGA","ORD",111,733,12,10,2013-08-20 12:00:00
"33189",2013,8,20,1231,1208,23,1500,1452,8,"B6",323,"N587JB","JFK","LAX",294,2475,12,8,2013-08-20 12:00:00
"33190",2013,8,20,1256,1300,-4,1535,1600,-25,"VX",411,"N631VA","JFK","LAX",315,2475,13,0,2013-08-20 13:00:00
"33191",2013,8,20,1258,1300,-2,1535,1555,-20,"VX",165,"N628VA","EWR","LAX",309,2454,13,0,2013-08-20 13:00:00
"33192",2013,8,20,1258,1300,-2,1407,1425,-18,"UA",1734,"N14106","EWR","ORD",106,719,13,0,2013-08-20 13:00:00
"33193",2013,8,20,1311,1315,-4,1420,1455,-35,"AA",331,"N4WSAA","LGA","ORD",105,733,13,15,2013-08-20 13:00:00
"33194",2013,8,20,1317,1320,-3,1541,1612,-31,"UA",1054,"N33103","EWR","LAX",307,2454,13,20,2013-08-20 13:00:00
"33195",2013,8,20,1330,1200,90,1549,1455,54,"DL",863,"N659DL","JFK","LAX",296,2475,12,0,2013-08-20 12:00:00
"33196",2013,8,20,1344,1335,9,1504,1455,9,"MQ",3678,"N503MQ","EWR","ORD",102,719,13,35,2013-08-20 13:00:00
"33197",2013,8,20,1348,1345,3,1613,1645,-32,"AA",117,"N324AA","JFK","LAX",306,2475,13,45,2013-08-20 13:00:00
"33198",2013,8,20,1351,1359,-8,1501,1544,-43,"AA",337,"N561AA","LGA","ORD",107,733,13,59,2013-08-20 13:00:00
"33199",2013,8,20,1408,1347,21,1515,1513,2,"UA",772,"N469UA","EWR","ORD",104,719,13,47,2013-08-20 13:00:00
"33200",2013,8,20,1425,1410,15,1651,1701,-10,"UA",1116,"N14219","EWR","LAX",304,2454,14,10,2013-08-20 14:00:00
"33201",2013,8,20,1500,1455,5,1747,1754,-7,"UA",841,"N589UA","JFK","LAX",299,2475,14,55,2013-08-20 14:00:00
"33202",2013,8,20,1512,1520,-8,1621,1710,-49,"AA",341,"N519AA","LGA","ORD",100,733,15,20,2013-08-20 15:00:00
"33203",2013,8,20,1517,1520,-3,1642,1705,-23,"AA",2223,"N403AA","LGA","STL",121,888,15,20,2013-08-20 15:00:00
"33204",2013,8,20,1527,1519,8,1809,1813,-4,"UA",1600,"N14107","EWR","LAX",317,2454,15,19,2013-08-20 15:00:00
"33205",2013,8,20,1530,1500,30,1638,1647,-9,"UA",685,"N473UA","LGA","ORD",104,733,15,0,2013-08-20 15:00:00
"33206",2013,8,20,1533,1530,3,1823,1850,-27,"DL",95,"N198DN","JFK","LAX",308,2475,15,30,2013-08-20 15:00:00
"33207",2013,8,20,1536,1545,-9,1815,1900,-45,"AA",133,"N339AA","JFK","LAX",310,2475,15,45,2013-08-20 15:00:00
"33208",2013,8,20,1537,1530,7,1705,1715,-10,"WN",1013,"N458WN","LGA","STL",125,888,15,30,2013-08-20 15:00:00
"33209",2013,8,20,1537,1514,23,1646,1649,-3,"UA",1492,"N68452","EWR","ORD",107,719,15,14,2013-08-20 15:00:00
"33210",2013,8,20,1550,1555,-5,1704,1729,-25,"UA",253,"N456UA","EWR","ORD",103,719,15,55,2013-08-20 15:00:00
"33211",2013,8,20,1551,1555,-4,1709,1744,-35,"B6",1105,"N323JB","JFK","ORD",110,740,15,55,2013-08-20 15:00:00
"33212",2013,8,20,1553,1545,8,1713,1710,3,"MQ",3694,"N514MQ","EWR","ORD",107,719,15,45,2013-08-20 15:00:00
"33213",2013,8,20,1601,1605,-4,1736,1745,-9,"EV",4596,"N11192","EWR","STL",123,872,16,5,2013-08-20 16:00:00
"33214",2013,8,20,1602,1610,-8,1735,1800,-25,"AA",343,"N4WKAA","LGA","ORD",103,733,16,10,2013-08-20 16:00:00
"33215",2013,8,20,1607,1559,8,1835,1853,-18,"UA",1493,"N37427","EWR","LAX",302,2454,15,59,2013-08-20 15:00:00
"33216",2013,8,20,1626,1550,36,1739,1749,-10,"9E",3523,"N922XJ","JFK","ORD",112,740,15,50,2013-08-20 15:00:00
"33217",2013,8,20,1631,1635,-4,1918,1944,-26,"B6",423,"N584JB","JFK","LAX",312,2475,16,35,2013-08-20 16:00:00
"33218",2013,8,20,1651,1659,-8,1825,1839,-14,"EV",4202,"N11536","EWR","STL",127,872,16,59,2013-08-20 16:00:00
"33219",2013,8,20,1655,1655,0,1939,2005,-26,"VX",413,"N623VA","JFK","LAX",315,2475,16,55,2013-08-20 16:00:00
"33220",2013,8,20,1701,1700,1,1801,1846,-45,"UA",1281,"N23707","LGA","ORD",104,733,17,0,2013-08-20 17:00:00
"33221",2013,8,20,1706,1705,1,1824,1855,-31,"AA",345,"N585AA","LGA","ORD",104,733,17,5,2013-08-20 17:00:00
"33222",2013,8,20,1706,1711,-5,1814,1845,-31,"UA",537,"N832UA","EWR","ORD",102,719,17,11,2013-08-20 17:00:00
"33223",2013,8,20,1708,1710,-2,1944,2015,-31,"AA",181,"N328AA","JFK","LAX",308,2475,17,10,2013-08-20 17:00:00
"33224",2013,8,20,1719,1659,20,1947,2000,-13,"UA",1462,"N37468","EWR","LAX",306,2454,16,59,2013-08-20 16:00:00
"33225",2013,8,20,1730,1729,1,2007,2046,-39,"UA",1266,"N39450","EWR","LAX",300,2454,17,29,2013-08-20 17:00:00
"33226",2013,8,20,1742,1730,12,1919,1910,9,"WN",318,"N225WN","EWR","STL",120,872,17,30,2013-08-20 17:00:00
"33227",2013,8,20,1750,1705,45,1909,1910,-1,"AA",1711,"N3DEAA","JFK","ORD",113,740,17,5,2013-08-20 17:00:00
"33228",2013,8,20,1756,1805,-9,1920,1950,-30,"AA",353,"N3HRAA","LGA","ORD",103,733,18,5,2013-08-20 18:00:00
"33229",2013,8,20,1800,1800,0,1924,1948,-24,"UA",1110,"N76503","LGA","ORD",102,733,18,0,2013-08-20 18:00:00
"33230",2013,8,20,1814,1815,-1,2059,2140,-41,"DL",17,"N191DN","JFK","LAX",315,2475,18,15,2013-08-20 18:00:00
"33231",2013,8,20,1820,1830,-10,2011,2015,-4,"AA",2019,"N488AA","LGA","STL",124,888,18,30,2013-08-20 18:00:00
"33232",2013,8,20,1822,1825,-3,1944,2005,-21,"MQ",3134,"N501MQ","EWR","ORD",104,719,18,25,2013-08-20 18:00:00
"33233",2013,8,20,1823,1823,0,1952,2015,-23,"UA",619,"N807UA","EWR","ORD",105,719,18,23,2013-08-20 18:00:00
"33234",2013,8,20,1824,1759,25,2102,2058,4,"UA",535,"N597UA","JFK","LAX",300,2475,17,59,2013-08-20 17:00:00
"33235",2013,8,20,1838,1830,8,2125,2132,-7,"UA",1165,"N37287","EWR","LAX",303,2454,18,30,2013-08-20 18:00:00
"33236",2013,8,20,1839,1845,-6,2038,2030,8,"AA",359,"N557AA","LGA","ORD",104,733,18,45,2013-08-20 18:00:00
"33237",2013,8,20,1851,1700,111,2147,2018,89,"DL",1163,"N705TW","JFK","LAX",304,2475,17,0,2013-08-20 17:00:00
"33238",2013,8,20,1859,1855,4,2129,2200,-31,"VX",169,"N639VA","EWR","LAX",303,2454,18,55,2013-08-20 18:00:00
"33239",2013,8,20,1904,1905,-1,2020,2057,-37,"UA",681,"N814UA","EWR","ORD",109,719,19,5,2013-08-20 19:00:00
"33240",2013,8,20,1912,1920,-8,2049,2100,-11,"AA",361,"N3GXAA","LGA","ORD",101,733,19,20,2013-08-20 19:00:00
"33241",2013,8,20,1915,1915,0,2149,2230,-41,"AA",21,"N329AA","JFK","LAX",299,2475,19,15,2013-08-20 19:00:00
"33242",2013,8,20,1919,1930,-11,2204,2241,-37,"UA",1439,"N73256","EWR","LAX",312,2454,19,30,2013-08-20 19:00:00
"33243",2013,8,20,1933,1830,63,2210,2145,25,"AA",119,"N3KGAA","EWR","LAX",299,2454,18,30,2013-08-20 18:00:00
"33244",2013,8,20,1940,1905,35,2057,2108,-11,"9E",3525,"N924XJ","JFK","ORD",107,740,19,5,2013-08-20 19:00:00
"33245",2013,8,20,1942,1950,-8,2113,2130,-17,"AA",363,"N454AA","LGA","ORD",104,733,19,50,2013-08-20 19:00:00
"33246",2013,8,20,1951,2000,-9,2116,2137,-21,"UA",695,"N855UA","LGA","ORD",103,733,20,0,2013-08-20 20:00:00
"33247",2013,8,20,2001,2000,1,2221,2300,-39,"VX",415,"N626VA","JFK","LAX",300,2475,20,0,2013-08-20 20:00:00
"33248",2013,8,20,2003,2005,-2,2109,2149,-40,"B6",105,"N521JB","JFK","ORD",109,740,20,5,2013-08-20 20:00:00
"33249",2013,8,20,2032,2025,7,2313,2324,-11,"UA",771,"N508UA","JFK","LAX",309,2475,20,25,2013-08-20 20:00:00
"33250",2013,8,20,2047,2055,-8,2217,2245,-28,"EV",4672,"N17138","EWR","STL",126,872,20,55,2013-08-20 20:00:00
"33251",2013,8,20,2050,2100,-10,2215,2235,-20,"AA",371,"N561AA","LGA","ORD",102,733,21,0,2013-08-20 21:00:00
"33252",2013,8,20,2059,2100,-1,2347,22,-35,"DL",2363,"N197DN","JFK","LAX",312,2475,21,0,2013-08-20 21:00:00
"33253",2013,8,20,2100,2105,-5,2202,2230,-28,"MQ",3604,"N0EGMQ","EWR","ORD",99,719,21,5,2013-08-20 21:00:00
"33254",2013,8,20,2117,2059,18,2357,2358,-1,"B6",523,"N507JB","JFK","LAX",308,2475,20,59,2013-08-20 20:00:00
"33255",2013,8,20,2119,2056,23,2349,2359,-10,"UA",1037,"N37471","EWR","LAX",303,2454,20,56,2013-08-20 20:00:00
"33256",2013,8,20,2155,2150,5,52,100,-8,"AA",185,"N320AA","JFK","LAX",311,2475,21,50,2013-08-20 21:00:00
"33257",2013,8,21,550,600,-10,654,715,-21,"MQ",3267,"N9EAMQ","EWR","ORD",100,719,6,0,2013-08-21 06:00:00
"33258",2013,8,21,557,600,-3,710,725,-15,"AA",301,"N478AA","LGA","ORD",105,733,6,0,2013-08-21 06:00:00
"33259",2013,8,21,557,602,-5,658,729,-31,"UA",569,"N401UA","EWR","ORD",105,719,6,2,2013-08-21 06:00:00
"33260",2013,8,21,600,600,0,718,724,-6,"UA",245,"N572UA","LGA","ORD",97,733,6,0,2013-08-21 06:00:00
"33261",2013,8,21,607,600,7,727,740,-13,"WN",452,"N432WN","LGA","STL",121,888,6,0,2013-08-21 06:00:00
"33262",2013,8,21,623,616,7,840,911,-31,"UA",1665,"N37456","EWR","LAX",299,2454,6,16,2013-08-21 06:00:00
"33263",2013,8,21,627,630,-3,733,755,-22,"AA",303,"N3DLAA","LGA","ORD",100,733,6,30,2013-08-21 06:00:00
"33264",2013,8,21,627,630,-3,909,923,-14,"UA",236,"N588UA","JFK","LAX",313,2475,6,30,2013-08-21 06:00:00
"33265",2013,8,21,641,641,0,808,807,1,"UA",1444,"N16703","EWR","ORD",102,719,6,41,2013-08-21 06:00:00
"33266",2013,8,21,644,647,-3,750,809,-19,"B6",905,"N641JB","JFK","ORD",106,740,6,47,2013-08-21 06:00:00
"33267",2013,8,21,651,700,-9,820,835,-15,"AA",305,"N403AA","LGA","ORD",101,733,7,0,2013-08-21 07:00:00
"33268",2013,8,21,657,700,-3,929,951,-22,"B6",23,"N517JB","JFK","LAX",303,2475,7,0,2013-08-21 07:00:00
"33269",2013,8,21,657,658,-1,938,936,2,"UA",999,"N533UA","EWR","LAX",297,2454,6,58,2013-08-21 06:00:00
"33270",2013,8,21,657,700,-3,809,833,-24,"UA",331,"N847UA","LGA","ORD",105,733,7,0,2013-08-21 07:00:00
"33271",2013,8,21,658,700,-2,940,1004,-24,"DL",763,"N198DN","JFK","LAX",297,2475,7,0,2013-08-21 07:00:00
"33272",2013,8,21,708,700,8,845,835,10,"WN",329,"N764SW","EWR","STL",120,872,7,0,2013-08-21 07:00:00
"33273",2013,8,21,712,715,-3,954,1010,-16,"VX",399,"N640VA","JFK","LAX",309,2475,7,15,2013-08-21 07:00:00
"33274",2013,8,21,728,730,-2,1007,1025,-18,"AA",33,"N319AA","JFK","LAX",298,2475,7,30,2013-08-21 07:00:00
"33275",2013,8,21,738,740,-2,900,909,-9,"UA",759,"N438UA","EWR","ORD",102,719,7,40,2013-08-21 07:00:00
"33276",2013,8,21,748,755,-7,858,930,-32,"AA",309,"N482AA","LGA","ORD",105,733,7,55,2013-08-21 07:00:00
"33277",2013,8,21,759,759,0,1033,1103,-30,"UA",755,"N524UA","EWR","LAX",301,2454,7,59,2013-08-21 07:00:00
"33278",2013,8,21,810,800,10,939,940,-1,"EV",4099,"N11535","EWR","STL",126,872,8,0,2013-08-21 08:00:00
"33279",2013,8,21,811,755,16,917,915,2,"MQ",3709,"N507MQ","EWR","ORD",98,719,7,55,2013-08-21 07:00:00
"33280",2013,8,21,825,830,-5,936,1010,-34,"9E",3521,"N933XJ","JFK","ORD",105,740,8,30,2013-08-21 08:00:00
"33281",2013,8,21,827,830,-3,1103,1122,-19,"UA",443,"N597UA","JFK","LAX",312,2475,8,30,2013-08-21 08:00:00
"33282",2013,8,21,843,850,-7,1006,1030,-24,"AA",313,"N433AA","LGA","ORD",103,733,8,50,2013-08-21 08:00:00
"33283",2013,8,21,854,900,-6,1147,1156,-9,"DL",120,"N718TW","JFK","LAX",296,2475,9,0,2013-08-21 09:00:00
"33284",2013,8,21,856,900,-4,1009,1026,-17,"UA",407,"N480UA","EWR","ORD",101,719,9,0,2013-08-21 09:00:00
"33285",2013,8,21,856,900,-4,1001,1033,-32,"UA",544,"N459UA","LGA","ORD",99,733,9,0,2013-08-21 09:00:00
"33286",2013,8,21,900,900,0,1139,1205,-26,"UA",1691,"N37287","EWR","LAX",308,2454,9,0,2013-08-21 09:00:00
"33287",2013,8,21,907,915,-8,1133,1210,-37,"AA",1,"N338AA","JFK","LAX",300,2475,9,15,2013-08-21 09:00:00
"33288",2013,8,21,911,915,-4,1146,1215,-29,"VX",161,"N840VA","EWR","LAX",303,2454,9,15,2013-08-21 09:00:00
"33289",2013,8,21,920,920,0,1144,1220,-36,"VX",407,"N623VA","JFK","LAX",305,2475,9,20,2013-08-21 09:00:00
"33290",2013,8,21,930,935,-5,1155,1221,-26,"B6",223,"N586JB","JFK","LAX",299,2475,9,35,2013-08-21 09:00:00
"33291",2013,8,21,938,945,-7,1036,1125,-49,"AA",317,"N566AA","LGA","ORD",99,733,9,45,2013-08-21 09:00:00
"33292",2013,8,21,958,1005,-7,1104,1120,-16,"MQ",3611,"N0EGMQ","EWR","ORD",100,719,10,5,2013-08-21 10:00:00
"33293",2013,8,21,1005,1006,-1,1235,1255,-20,"UA",1083,"N73299","EWR","LAX",301,2454,10,6,2013-08-21 10:00:00
"33294",2013,8,21,1011,1012,-1,1111,1137,-26,"UA",775,"N586UA","EWR","ORD",102,719,10,12,2013-08-21 10:00:00
"33295",2013,8,21,1022,1030,-8,1250,1325,-35,"AA",19,"N323AA","JFK","LAX",295,2475,10,30,2013-08-21 10:00:00
"33296",2013,8,21,1024,1025,-1,1128,1205,-37,"AA",325,"N3HPAA","LGA","ORD",101,733,10,25,2013-08-21 10:00:00
"33297",2013,8,21,1057,1000,57,1157,1135,22,"UA",1090,"N39728","LGA","ORD",101,733,10,0,2013-08-21 10:00:00
"33298",2013,8,21,1058,1100,-2,1158,1225,-27,"UA",1528,"N78524","EWR","ORD",98,719,11,0,2013-08-21 11:00:00
"33299",2013,8,21,1107,1115,-8,1235,1255,-20,"AA",327,"N557AA","LGA","ORD",101,733,11,15,2013-08-21 11:00:00
"33300",2013,8,21,1107,1115,-8,1341,1404,-23,"UA",703,"N512UA","JFK","LAX",313,2475,11,15,2013-08-21 11:00:00
"33301",2013,8,21,1108,1110,-2,1235,1250,-15,"EV",4711,"N14993","EWR","STL",121,872,11,10,2013-08-21 11:00:00
"33302",2013,8,21,1108,1115,-7,1218,1230,-12,"MQ",3718,"N8EGMQ","EWR","ORD",100,719,11,15,2013-08-21 11:00:00
"33303",2013,8,21,1140,1145,-5,1302,1320,-18,"AA",1855,"N4XMAA","LGA","STL",120,888,11,45,2013-08-21 11:00:00
"33304",2013,8,21,1149,1200,-11,1313,1333,-20,"UA",255,"N827UA","LGA","ORD",106,733,12,0,2013-08-21 12:00:00
"33305",2013,8,21,1153,1200,-7,1422,1450,-28,"AA",3,"N328AA","JFK","LAX",304,2475,12,0,2013-08-21 12:00:00
"33306",2013,8,21,1156,1200,-4,1435,1455,-20,"DL",863,"N723TW","JFK","LAX",314,2475,12,0,2013-08-21 12:00:00
"33307",2013,8,21,1206,1208,-2,1435,1452,-17,"B6",323,"N558JB","JFK","LAX",298,2475,12,8,2013-08-21 12:00:00
"33308",2013,8,21,1208,1210,-2,1325,1350,-25,"AA",329,"N4XXAA","LGA","ORD",104,733,12,10,2013-08-21 12:00:00
"33309",2013,8,21,1254,1300,-6,1529,1555,-26,"VX",165,"N622VA","EWR","LAX",314,2454,13,0,2013-08-21 13:00:00
"33310",2013,8,21,1301,1300,1,1403,1425,-22,"UA",1734,"N13113","EWR","ORD",102,719,13,0,2013-08-21 13:00:00
"33311",2013,8,21,1310,1315,-5,1422,1455,-33,"AA",331,"N574AA","LGA","ORD",109,733,13,15,2013-08-21 13:00:00
"33312",2013,8,21,1313,1320,-7,1543,1612,-29,"UA",1054,"N13110","EWR","LAX",307,2454,13,20,2013-08-21 13:00:00
"33313",2013,8,21,1326,1300,26,1605,1600,5,"VX",411,"N635VA","JFK","LAX",307,2475,13,0,2013-08-21 13:00:00
"33314",2013,8,21,1333,1335,-2,1441,1455,-14,"MQ",3678,"N1EAMQ","EWR","ORD",99,719,13,35,2013-08-21 13:00:00
"33315",2013,8,21,1339,1345,-6,1622,1645,-23,"AA",117,"N332AA","JFK","LAX",308,2475,13,45,2013-08-21 13:00:00
"33316",2013,8,21,1347,1350,-3,1447,1516,-29,"UA",395,"N849UA","EWR","ORD",99,719,13,50,2013-08-21 13:00:00
"33317",2013,8,21,1350,1359,-9,1456,1544,-48,"AA",337,"N561AA","LGA","ORD",105,733,13,59,2013-08-21 13:00:00
"33318",2013,8,21,1428,1410,18,1659,1701,-2,"UA",1152,"N33286","EWR","LAX",308,2454,14,10,2013-08-21 14:00:00
"33319",2013,8,21,1452,1455,-3,1739,1754,-15,"UA",841,"N596UA","JFK","LAX",314,2475,14,55,2013-08-21 14:00:00
"33320",2013,8,21,1458,1500,-2,1559,1647,-48,"UA",685,"N427UA","LGA","ORD",106,733,15,0,2013-08-21 15:00:00
"33321",2013,8,21,1511,1520,-9,1630,1710,-40,"AA",341,"N4XBAA","LGA","ORD",105,733,15,20,2013-08-21 15:00:00
"33322",2013,8,21,1512,1514,-2,1617,1648,-31,"UA",253,"N467UA","EWR","ORD",105,719,15,14,2013-08-21 15:00:00
"33323",2013,8,21,1519,1520,-1,1639,1705,-26,"AA",2223,"N570AA","LGA","STL",119,888,15,20,2013-08-21 15:00:00
"33324",2013,8,21,1526,1519,7,1814,1813,1,"UA",1600,"N41135","EWR","LAX",318,2454,15,19,2013-08-21 15:00:00
"33325",2013,8,21,1533,1530,3,1701,1715,-14,"WN",1013,"N495WN","LGA","STL",122,888,15,30,2013-08-21 15:00:00
"33326",2013,8,21,1534,1530,4,1818,1850,-32,"DL",95,"N186DN","JFK","LAX",316,2475,15,30,2013-08-21 15:00:00
"33327",2013,8,21,1538,1545,-7,1824,1900,-36,"AA",133,"N335AA","JFK","LAX",313,2475,15,45,2013-08-21 15:00:00
"33328",2013,8,21,1541,1545,-4,1652,1710,-18,"MQ",3694,"N503MQ","EWR","ORD",104,719,15,45,2013-08-21 15:00:00
"33329",2013,8,21,1550,1555,-5,1704,1744,-40,"B6",1105,"N183JB","JFK","ORD",108,740,15,55,2013-08-21 15:00:00
"33330",2013,8,21,1552,1550,2,1712,1749,-37,"9E",3523,"N914XJ","JFK","ORD",109,740,15,50,2013-08-21 15:00:00
"33331",2013,8,21,1601,1600,1,1836,1854,-18,"UA",1735,"N75410","EWR","LAX",308,2454,16,0,2013-08-21 16:00:00
"33332",2013,8,21,1604,1555,9,1707,1729,-22,"UA",220,"N489UA","EWR","ORD",87,719,15,55,2013-08-21 15:00:00
"33333",2013,8,21,1607,1610,-3,1728,1800,-32,"AA",343,"N598AA","LGA","ORD",104,733,16,10,2013-08-21 16:00:00
"33334",2013,8,21,1646,1644,2,1913,1945,-32,"UA",1493,"N28457","EWR","LAX",306,2454,16,44,2013-08-21 16:00:00
"33335",2013,8,21,1652,1635,17,1918,1944,-26,"B6",423,"N593JB","JFK","LAX",307,2475,16,35,2013-08-21 16:00:00
"33336",2013,8,21,1653,1655,-2,1932,2005,-33,"VX",413,"N639VA","JFK","LAX",314,2475,16,55,2013-08-21 16:00:00
"33337",2013,8,21,1657,1700,-3,1823,1846,-23,"UA",1281,"N39726","LGA","ORD",111,733,17,0,2013-08-21 17:00:00
